,id,date,time,timezone,user_id,username,tweet,replies,retweets,likes,location,hashtags,link,sender,test
5416,525568478401789952,2014-10-24,08:44:24,GMT,441701613,KobenhavnPoliti,Den anden anholdte er en 31-årig dansk mand med tilknytning til Forsvaret. Der er fundet to pakker sprængstof a 500 gr. samt tændsnor.,0,3,0,,[],https://twitter.com/KobenhavnPoliti/status/525568478401789952/,Kbh,True
5420,525563623310372864,2014-10-24,08:25:06,GMT,441701613,KobenhavnPoliti,Anklagemyndigheden vil begære lukkede døre i sagen. #politidk,0,3,0,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/525563623310372864/,Kbh,True
5421,525563458046414848,2014-10-24,08:24:27,GMT,441701613,KobenhavnPoliti,Til pressen: Mere info om tid og sted for grundlovsforhør af to anholdte (sprængstoffer) følger i god tid inden start. #politidk,0,0,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/525563458046414848/,Kbh,True
5427,525014392224907264,2014-10-22,20:02:40,GMT,441701613,KobenhavnPoliti,Vedrørende drabssagen fra Stolemagerstien på Amager  http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/vedroerende-drabssagen-fra-stolemagerstien-paa-amager-1072420 …,0,1,1,,[],https://twitter.com/KobenhavnPoliti/status/525014392224907264/,Kbh,True
5440,524585241718321152,2014-10-21,15:37:22,GMT,441701613,KobenhavnPoliti,Københavns Politi har ophævet afspærringerne på vejene i Indre By. #politidk,0,2,0,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/524585241718321152/,Kbh,True
5442,524573853516058624,2014-10-21,14:52:07,GMT,441701613,KobenhavnPoliti,"Der er i øjeblikket ikke nogen tidshorisont på de trafikale udfordringer, vi vil via Twitter informere, når vi har yderligere #politidk",1,1,0,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/524573853516058624/,Kbh,True
5447,524469853298892800,2014-10-21,07:58:51,GMT,441701613,KobenhavnPoliti,"Amagermotorvejen afk 20. Dådyret ikke fundet, politi og skytter har forladt stedet. Ring 114 hvis du ser et såret dådyr på stedet #politidk",1,1,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/524469853298892800/,Kbh,True
5449,524407694485381120,2014-10-20,03:51:52,GMT,441701613,KobenhavnPoliti,S-Tog linje F igen kørende. #politidk,0,2,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/524407694485381120/,Kbh,True
5451,524321565807087618,2014-10-20,22:09:37,GMT,441701613,KobenhavnPoliti,Amagermotorvejen - færdselsuheld. Personbil har påkørt en buk. Bukken undløb og bilen skal hjælpes derfra. Politi på stedet. #politidk,3,1,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/524321565807087618/,Kbh,True
5452,524120856612851712,2014-10-20,08:52:04,GMT,441701613,KobenhavnPoliti,Københavns Politi holder stadig fokus på hastighed i trafikken - og vil være at finde ved trafikkontroller i hele byen. Sænk farten!,1,3,4,,[],https://twitter.com/KobenhavnPoliti/status/524120856612851712/,Kbh,True
5460,523761346291433472,2014-10-19,09:03:30,GMT,441701613,KobenhavnPoliti,"Pas på din kortkode. Vi har flere anmeldelser fra Hovedbanegården hvor koden ""trickes"" - du skubbes/klamres og kortet er væk. #politidk",0,12,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/523761346291433472/,Kbh,True
5462,523407560528105472,2014-10-18,09:37:41,GMT,441701613,KobenhavnPoliti,Halloween på Vestre Kirkegård. En motionist har set en person i latexdragt - heldragt med huller til øjne og munden smurt til med læbestift,7,60,52,,[],https://twitter.com/KobenhavnPoliti/status/523407560528105472/,Kbh,True
5468,522882311881113600,2014-10-16,22:50:32,GMT,441701613,KobenhavnPoliti,Københavns politi har efter tip foretaget anholdelse af mistænkt fra voldtægt på Amager. #politidk,4,4,28,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/522882311881113600/,Kbh,True
5470,522823320614764544,2014-10-16,18:56:07,GMT,441701613,KobenhavnPoliti,"Panttyve på spil på Frederiksberg. 2 udlændinge er anholdt og må forklare hvorfor de ""arbejder"" i Super Brugsen med tomme flasker #politidk",1,1,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/522823320614764544/,Kbh,True
5471,522483340545630208,2014-10-15,20:25:10,GMT,441701613,KobenhavnPoliti,Tricktyveri hos de ældre. Igen har en kvinde forsøgt at stjæle fra de ældre i Valby. Lad nu de ældre i fred. #politidk,6,9,20,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/522483340545630208/,Kbh,True
5472,522452365195378689,2014-10-15,18:22:05,GMT,441701613,KobenhavnPoliti,"2 personer på ""røverturne"" i byen. De har skræmt livet af flere ansatte, men nu er det slut. De sigtes for 5 røveri eller forsøg #politidk",5,2,13,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/522452365195378689/,Kbh,True
5473,522431628904509441,2014-10-15,16:59:41,GMT,441701613,KobenhavnPoliti,Kalvebod Brygge er åbnet for trafik. Kommunen har ryddet op efter omfattende oliespild. Kør bil - når du kører bil #politidk,0,0,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/522431628904509441/,Kbh,True
5478,522028020455198720,2014-10-14,14:15:53,GMT,441701613,KobenhavnPoliti,"Sundhedsfagligt personale har vurderet, at der ikke er tale om en smitsom sygdom. Ekspeditionen på St. City er igen åben #politidk",0,3,8,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/522028020455198720/,Kbh,True
5481,522001562349346816,2014-10-14,12:30:45,GMT,441701613,KobenhavnPoliti,"Task Force Pusherstreet har i dag foretaget flere ransagninger. Læs om aktionen på  http://www.taskforcepusherstreet.dk  under ""Seneste nyt"". #politidk",3,6,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/522001562349346816/,Kbh,True
5482,521737666082390016,2014-10-13,19:02:07,GMT,441701613,KobenhavnPoliti,Tuborgvej åben igen og vandet væk fra kørebanen. Blade i kloak fjernet af brandvæsenet. #politidk,0,1,0,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/521737666082390016/,Kbh,True
5490,520390659086508032,2014-10-09,01:49:36,GMT,441701613,KobenhavnPoliti,"På trods af en forholdsvis rolig nat i København, forelægges 14 sager for anklageren i dommervagten fredag morgen #Politidk",0,2,2,,['#Politidk'],https://twitter.com/KobenhavnPoliti/status/520390659086508032/,Kbh,True
5493,520342652760637440,2014-10-09,22:38:50,GMT,441701613,KobenhavnPoliti,Unge keder sig og sætter ild til skraldespande i indre by. Snarrådig borger kontakter politi - 1 anholdt. Tak for hjælpen #politidk,0,0,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/520342652760637440/,Kbh,True
5509,519063931080671233,2014-10-06,09:57:39,GMT,441701613,KobenhavnPoliti,Så er der ryddet op. Øresundsbroen er åben i begge retninger. En del kø kan forventes. Kør bil - når du kører bil #politidk,0,2,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/519063931080671233/,Kbh,True
5512,519052557390741504,2014-10-06,09:12:27,GMT,441701613,KobenhavnPoliti,Færdselsuheld. Øresundsbroen er lukket i begge retninger. Politi og brandvæsen på vej. #politidk,0,6,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/519052557390741504/,Kbh,True
5513,518783312488570880,2014-10-05,15:22:34,GMT,441701613,KobenhavnPoliti,Fodboldkamp i Parken: FCK-Esbjerg. Forvent mange mennesker på gaden når kampen er slut. Vi ønsker god kamp. #politidk,0,2,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/518783312488570880/,Kbh,True
5518,518482891404480512,2014-10-04,19:28:48,GMT,441701613,KobenhavnPoliti,"Den savnede kvinde kan genkendes på at den ene fortand er synlig selvom munden er lukket. Ring 114, hvis du har set hende. #politidk",0,5,5,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/518482891404480512/,Kbh,True
5522,518428514409005056,2014-10-04,15:52:44,GMT,441701613,KobenhavnPoliti,"Mand og kvinde,unge, mørke i huden, har lavet tyveri mod ældre kvinde på Sankt Nikolaj Vej på Frederiksberg kl ca 1545. Vidner kan ringe 114",0,1,2,,[],https://twitter.com/KobenhavnPoliti/status/518428514409005056/,Kbh,True
5525,518384670657236992,2014-10-04,12:58:31,GMT,441701613,KobenhavnPoliti,"Politiet er på vej til Øresundsmotorvejen mellem afkørsel 18 og 19, hvor der er melding om cyklister i nødsporet. Kør forsigtigt! #politidk",0,2,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/518384670657236992/,Kbh,True
5529,518044187422654464,2014-10-03,14:25:33,GMT,441701613,KobenhavnPoliti,Togdriften kører igen på Ny Ellebjerg station. 1 anholdt får en køretur i politiets patruljebil. #politidk,0,2,12,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/518044187422654464/,Kbh,True
5531,518039362618265601,2014-10-03,14:06:23,GMT,441701613,KobenhavnPoliti,Færdselsuheld H.C.Ørstedsvej / Åboulevard skaber trafikale problemer. Politi er på stedet. Har du mulighed så find alternativ vej.#politidk,0,2,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/518039362618265601/,Kbh,True
5537,517697860708864000,2014-10-02,15:29:23,GMT,441701613,KobenhavnPoliti,Vi savner 82 årig dement mand der forlod Amager Hospital. Han er dårligt gående og iført lys jakke og sorte bukser #politidk,0,7,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/517697860708864000/,Kbh,True
5540,517657738282012672,2014-10-02,12:49:57,GMT,441701613,KobenhavnPoliti,"Når du forlader bilen, efterlad ikke effekter synlige og åben evt. handskerum, så tyven ikke fristes. #politidk",0,4,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/517657738282012672/,Kbh,True
5543,517575951690248192,2014-10-02,07:24:57,GMT,441701613,KobenhavnPoliti,2/3 Københavns Politi besøger Fogedrettens kunder og efterlader en seddel. Det giver resultat - også for de berørte borgere selv #politidk,1,0,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/517575951690248192/,Kbh,True
5549,517236358805741568,2014-10-01,08:55:32,GMT,441701613,KobenhavnPoliti,Mistænkelig genstand hjørnet Kristianiagade-Bergensgade. Politiet arbejder på stedet. Yderligere tilgår snarest. #politidk,2,1,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/517236358805741568/,Kbh,True
5552,516832146850586624,2014-09-29,06:09:20,GMT,441701613,KobenhavnPoliti,Den punkterede bil på Øresundsforbin(b)delsen nu fjernet. Vis fortsat hensyn i trafikken. #politidk,0,1,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/516832146850586624/,Kbh,True
5557,516281582219689985,2014-09-28,17:41:35,GMT,441701613,KobenhavnPoliti,Fr. Sundsvej tunnelen spærret indadgående grundet færdselsuheld med to biler. Tidshorisont pt. ukendt. Tre tilskadekomne. #politidk,0,3,0,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/516281582219689985/,Kbh,True
5558,516280809578577920,2014-09-28,17:38:31,GMT,441701613,KobenhavnPoliti,To udenlandske gerningsmænd varetægtsfængslet i 24 dage for organiseret cykeltyveri af adskillige cykler. #politidk,2,4,8,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/516280809578577920/,Kbh,True
5561,515946660204392449,2014-09-27,19:30:44,GMT,441701613,KobenhavnPoliti,"Vidner søges til røveri imod kiosk på Engvej, Kbh. S. forøvet kl. 1935.Maskeret dansk mand, 18-20 år gerningsmand truede med kniv.#politidk",0,6,6,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/515946660204392449/,Kbh,True
5565,515356131762655232,2014-09-25,04:24:11,GMT,441701613,KobenhavnPoliti,En hilsen til Trafik-Jette fra Automatisk Trafikkontrol. Vi undskylder de dårlige billeder og ønsker god vind fremover. #farligfart,2,32,44,,['#farligfart'],https://twitter.com/KobenhavnPoliti/status/515356131762655232/,Kbh,True
5582,513641225053016064,2014-09-21,10:49:45,GMT,441701613,KobenhavnPoliti,Ca. 400 BIF-fans samlet på Halmtorvet. Ca. 500 FCK-fans samlet på  Skt. Hans Torv. God stemning begge steder.,3,3,15,,[],https://twitter.com/KobenhavnPoliti/status/513641225053016064/,Kbh,True
5590,512027965488914432,2014-09-16,23:59:14,GMT,441701613,KobenhavnPoliti,Ild i et el-skab på Sallingvej i Vanløse har bredt sig til buske og et hegn. Brandvæsenet slukker uden at komme i stødet #politidk,3,4,28,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/512027965488914432/,Kbh,True
5593,511819651354214400,2014-09-16,10:11:28,GMT,441701613,KobenhavnPoliti,Skyderi ved Hestemøllerstræde i København - 3 http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/skyderi-ved-hestemoellerstraede-i-koebenhavn-3-1055047 …,0,6,4,,[],https://twitter.com/KobenhavnPoliti/status/511819651354214400/,Kbh,True
5594,511807491773317120,2014-09-16,09:23:09,GMT,441701613,KobenhavnPoliti,Skyderi ved Hestemøllerstræde i København - 2   http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/skyderi-ved-hestemoellerstraede-i-koebenhavn-2-1054993 …,0,3,1,,[],https://twitter.com/KobenhavnPoliti/status/511807491773317120/,Kbh,True
5604,511005843236868096,2014-09-13,04:17:41,GMT,441701613,KobenhavnPoliti,Rolig nat i det Københavnske natteliv. Politiet tryghedsskabende til stede i indre by natten igennem.,1,0,8,,[],https://twitter.com/KobenhavnPoliti/status/511005843236868096/,Kbh,True
5606,510736943773413376,2014-09-13,10:29:11,GMT,441701613,KobenhavnPoliti,"Torvegade er, grundet Christianshavnerdag, spærret for gennemkørsel ved Chr.havns Torv frem til kl 18 i dag lørdag. #politidk",0,4,0,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/510736943773413376/,Kbh,True
5623,509778261149507584,2014-09-10,18:59:43,GMT,441701613,KobenhavnPoliti,Øresundsforbindelsen får service mellem kl. 2130 og 0500. Derfor ledes trafikken gennem et rør. Kortvarig lukning ved omlægning. #politidk,3,4,0,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/509778261149507584/,Kbh,True
5625,509572230502973440,2014-09-09,05:21:01,GMT,441701613,KobenhavnPoliti,"Den Farlige Fart. Lokale beboere fortæller, at der køres stærkt på Fr.Sundsvej ved Mørkhøjvej. Det ""ser"" vi på ved lejlighed. #farligfart",5,2,5,,['#farligfart'],https://twitter.com/KobenhavnPoliti/status/509572230502973440/,Kbh,True
5634,508862260711006208,2014-09-07,06:19:51,GMT,441701613,KobenhavnPoliti,Blegdamsvej spærret mellem Trianglen og Frederik V's Vej grundet brand. #politidk,0,2,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/508862260711006208/,Kbh,True
5638,508192892067008512,2014-09-06,10:00:01,GMT,441701613,KobenhavnPoliti,Jagtvej spærret ved Vennemindevej pga brand i lejlighed. Forventes snart åbnet igen. #politidk,0,1,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/508192892067008512/,Kbh,True
5644,507820936822001664,2014-09-05,09:22:00,GMT,441701613,KobenhavnPoliti,Færre indbrud i Folehaven  http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/faerre-indbrud-i-folehaven-1050422 …,0,0,5,,[],https://twitter.com/KobenhavnPoliti/status/507820936822001664/,Kbh,True
5647,507786888900784128,2014-09-05,07:06:43,GMT,441701613,KobenhavnPoliti,Bulowsvej spærret mellem Thorvaldsensvej og Gammel Kongevej pga færdselsuheld. Tidshorisont ukendt. #politidk,0,1,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/507786888900784128/,Kbh,True
5651,507131452233093120,2014-09-03,11:42:14,GMT,441701613,KobenhavnPoliti,"Forurettede til knivstikkeri fra Frederiksberg ramt af to knivstik i torso, men er meldt stabil fra hospitalet.",1,1,1,,[],https://twitter.com/KobenhavnPoliti/status/507131452233093120/,Kbh,True
5661,506719065143246848,2014-09-02,08:23:34,GMT,441701613,KobenhavnPoliti,Den 75-årige dame der 0109 blev efterlyst fra plejehjemmet Hørgården er fundet i god behold. Tak for hjælpen.,0,0,4,,[],https://twitter.com/KobenhavnPoliti/status/506719065143246848/,Kbh,True
5662,506607518953791488,2014-09-01,01:00:19,GMT,441701613,KobenhavnPoliti,"Savnet - Amager. 75 årig kvinde, 175 cm spinkel, kort gråt hår, gul /hvid kortærmet bluse, brune bukser. Gået fra Brydes Alle. #politidk",0,9,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/506607518953791488/,Kbh,True
5667,506282419730014209,2014-08-31,03:28:29,GMT,441701613,KobenhavnPoliti,Helsingørmotorvejen fra Hans Knudsens Plads til Tuborgvej er fortsat spærret i begge retninger. Find anden rute til byen. #politidk,0,10,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/506282419730014209/,Kbh,True
5670,506169052830892032,2014-08-31,19:58:01,GMT,441701613,KobenhavnPoliti,Ørestads Boulevard forventes åbnet i løbet af kort tid #politidk,1,3,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/506169052830892032/,Kbh,True
5677,505976418019581954,2014-08-31,07:12:33,GMT,441701613,KobenhavnPoliti,Vand på kørebanen på Ørestads Boulevard. Spærret Grønjordsvej - Vejlands Alle. Kør forsigtigt i hele Københavns området. #politidk,0,6,0,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/505976418019581954/,Kbh,True
5680,505953217457688579,2014-08-30,05:40:21,GMT,441701613,KobenhavnPoliti,"Vær opmærksom på, at der kan være kloakvand i de oversvømmede kældre. Brug gummistøvler og handsker, Sundhedsstyrelsen SST.dk. politidk",0,5,0,,[],https://twitter.com/KobenhavnPoliti/status/505953217457688579/,Kbh,True
5681,505942481717194752,2014-08-30,04:57:42,GMT,441701613,KobenhavnPoliti,"Vær opmærksom på, at der i flere kryds er lyssignaler, som ikke er virksomme. Kør forsigtigt #politidk",0,3,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/505942481717194752/,Kbh,True
5696,505331039112556544,2014-08-29,12:28:02,GMT,441701613,KobenhavnPoliti,"Pusherstreet: Efterlyst person anholdt, to anholdte i ny sag  http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/pusherstreet-efterlyst-person-anholdt-to-anholdte-i-ny-sag-1046177 … pic.twitter.com/lc6N7jGHKS",1,10,8,,[],https://twitter.com/KobenhavnPoliti/status/505331039112556544/,Kbh,True
5702,504954687280652289,2014-08-28,11:32:33,GMT,441701613,KobenhavnPoliti,Afspærring omkring Nyhavn ophævet. Mistænkelig kuffert havde et uskyldigt indhold og ejeren er fundet. Godt! #politidk,2,9,7,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/504954687280652289/,Kbh,True
5706,504940192399368192,2014-08-28,10:34:57,GMT,441701613,KobenhavnPoliti,"De seneste to billeder er taget i Metroen kl. 08.36, hvor personen står af på Islands Brygge Station. #politidk",0,10,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/504940192399368192/,Kbh,True
5707,504933998150565889,2014-08-28,10:10:21,GMT,441701613,KobenhavnPoliti,Nyt foto af den eftersøgte person følger om få minutter. #politidk,1,4,5,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/504933998150565889/,Kbh,True
5710,504925252347244544,2014-08-28,09:35:35,GMT,441701613,KobenhavnPoliti,"Vi er glade for øjne og ører og henvendelser. Vi leder fortsat efter den person, der har udvist mistænkelig adfærd. Ring gerne 114, tak",3,14,4,,[],https://twitter.com/KobenhavnPoliti/status/504925252347244544/,Kbh,True
5717,504903795261050881,2014-08-28,08:10:20,GMT,441701613,KobenhavnPoliti,Til pressen: Følg med på Twitter - vi informerer løbende. #politidk,0,4,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/504903795261050881/,Kbh,True
5719,504902763625844736,2014-08-28,08:06:14,GMT,441701613,KobenhavnPoliti,"Personen er mand, ca. 30 år, 180 cm. høj, mellemøstligt udseende. Sort hår, fuldskæg, sort nylonjakke, sort bluse med hvid skrift. Mere ...",0,20,6,,[],https://twitter.com/KobenhavnPoliti/status/504902763625844736/,Kbh,True
5721,504406356204744706,2014-08-26,23:13:41,GMT,441701613,KobenhavnPoliti,"@rasmusjuul færdselslovens paragraf 10 omhandler dette. Som udgangspunkt må du løbe, men skal udvise forsigtighed og hensyn. Mvh politiet",1,0,0,,[],https://twitter.com/KobenhavnPoliti/status/504406356204744706/,Kbh,True
5722,504403988268470272,2014-08-26,23:04:16,GMT,441701613,KobenhavnPoliti,@termansen det kræver stort kørekort! (-: samt en stilling i politiet! Stillingen ville du så nok miste hvis du skulle bruge den til øl..,0,3,7,,[],https://twitter.com/KobenhavnPoliti/status/504403988268470272/,Kbh,True
5723,504400690274639872,2014-08-26,22:51:10,GMT,441701613,KobenhavnPoliti,"Vi søger en mand omkring Lyngby, 53, skaldet, sorte bukser, sort hættetrøje, sandfarvet trøje ""Region H psykiatri"", samt en Brøndby trøje.",3,39,23,,[],https://twitter.com/KobenhavnPoliti/status/504400690274639872/,Kbh,True
5728,504268713399697408,2014-08-26,14:06:44,GMT,441701613,KobenhavnPoliti,Frederiksborgvej er spærret mellem Hovmestervej og Tuborgvej. Intet om varighed. Tweet udsendes når der ophæves. #politidk,1,1,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/504268713399697408/,Kbh,True
5733,503931723114360832,2014-08-25,15:47:40,GMT,441701613,KobenhavnPoliti,114 fungerer ikke i øjeblikket i København  http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/114-fungerer-ikke-i-oejeblikket-i-koebenhavn-1043945 …,0,1,1,,[],https://twitter.com/KobenhavnPoliti/status/503931723114360832/,Kbh,True
5737,503555337052762112,2014-08-24,14:52:02,GMT,441701613,KobenhavnPoliti,"Ironman. Der er kun få tilbage på cykelruten. God løbetur til mål - godt ""gået"". Vis hensyn også når det bliver mørkt. #kmdironmancopenhagen",0,0,5,,['#kmdironmancopenhagen'],https://twitter.com/KobenhavnPoliti/status/503555337052762112/,Kbh,True
5738,503554222571659265,2014-08-24,14:47:36,GMT,441701613,KobenhavnPoliti,Efterlyste mulige gerningsmand fra knivoverfaldet i Valby igår er nu anholdt. Tak for hjælpen. #politidk,0,2,8,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/503554222571659265/,Kbh,True
5740,503521197251121152,2014-08-24,12:36:23,GMT,441701613,KobenhavnPoliti,Ironman - den sidste cyklist har nu forladt Strandvejen og afspærringer ad denne ophævet. #kmdironmancopenhagen,0,0,2,,['#kmdironmancopenhagen'],https://twitter.com/KobenhavnPoliti/status/503521197251121152/,Kbh,True
5750,503197680588570625,2014-08-23,15:10:50,GMT,441701613,KobenhavnPoliti,"Pt rigtig mange mennesker i indre by, hvilket medfører kødannelser. Skal du til indre by, anbefaler vi at du lader bilen stå.#politidk",0,1,4,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/503197680588570625/,Kbh,True
5752,503099468594835456,2014-08-23,08:40:35,GMT,441701613,KobenhavnPoliti,"En gerningsmand til knivstik på Hillerødgade ved svømmehallen anholdt. Offeret er stabil, og bragt til traumecenteret #politi",0,3,6,,['#politi'],https://twitter.com/KobenhavnPoliti/status/503099468594835456/,Kbh,True
5756,502790014506655744,2014-08-22,12:10:55,GMT,441701613,KobenhavnPoliti,Tre udenlandske personer som udgav sig for at være betjente er i dommervagten varetægtsfængslet 11 dage.,0,3,4,,[],https://twitter.com/KobenhavnPoliti/status/502790014506655744/,Kbh,True
5757,502780364193280000,2014-08-22,11:32:34,GMT,441701613,KobenhavnPoliti,Tre falske politifolk varetægtsfængslet  http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/tre-falske-politifolk-varetaegtsfaengslet-1043140 … pic.twitter.com/7aebmzgbyo,2,2,5,,[],https://twitter.com/KobenhavnPoliti/status/502780364193280000/,Kbh,True
5758,502749196894892032,2014-08-22,09:28:43,GMT,441701613,KobenhavnPoliti,Hård dom til falske politifolk  http://www.mynewsdesk.com/dk/koebenhavns-politi/pressreleases/haard-dom-til-falske-politifolk-1043048 …,1,6,5,,[],https://twitter.com/KobenhavnPoliti/status/502749196894892032/,Kbh,True
5761,502497152858599425,2014-08-21,16:47:11,GMT,441701613,KobenhavnPoliti,Tricktyve på spil i Nordvest og ydre Østerbro. 3 anmeldelser mellem kl 1650 og 1830. Vær opmærksom!!! #politidk,1,4,0,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/502497152858599425/,Kbh,True
5764,502472155297505280,2014-08-21,15:07:51,GMT,441701613,KobenhavnPoliti,Der øves - og flytrafikken fortsætter som om intet var hændt #politidk pic.twitter.com/NPxtbqGiVc,1,2,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/502472155297505280/,Kbh,True
5767,502457719602044928,2014-08-21,14:10:30,GMT,441701613,KobenhavnPoliti,Vi ØVER os. pic.twitter.com/4Ec6fEY9g1,9,5,9,,[],https://twitter.com/KobenhavnPoliti/status/502457719602044928/,Kbh,True
5775,501725688106610689,2014-08-19,13:41:40,GMT,441701613,KobenhavnPoliti,"Vedr. Færdselsuheldet på Øster Søgade hvor cyklist blev påkørt af lastbil, er politet færdige på stedet. Trafikken åbnet i begge retninger.",0,0,0,,[],https://twitter.com/KobenhavnPoliti/status/501725688106610689/,Kbh,True
5779,501385994449715200,2014-08-18,15:11:51,GMT,441701613,KobenhavnPoliti,Opfølgning vedr. den 7 årige dreng fra Dubai. Han er nu lykkeligt genforenet med sin mor,0,3,6,,[],https://twitter.com/KobenhavnPoliti/status/501385994449715200/,Kbh,True
5784,500979447949168640,2014-08-17,12:16:22,GMT,441701613,KobenhavnPoliti,Demo fra Nørrebro hallen mod Christiansborg er ved Dr.Louises Bro.Tak fordi I viser hensyn #politidk,0,1,2,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/500979447949168640/,Kbh,True
5792,500589760436793344,2014-08-16,10:27:54,GMT,441701613,KobenhavnPoliti,Demonstranterne siver langsomt fra Dr. Louises Bro. Det er  vurderingen at mellem 800-1000 deltog. Trafikken kører igen normalt. #politidk,1,3,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/500589760436793344/,Kbh,True
5797,500318750311452672,2014-08-15,16:31:00,GMT,441701613,KobenhavnPoliti,Demonstration ved Ryvangs Alle afsluttet. Vi takker for god ro og orden. Vejene er fri igen. #politidk,2,0,3,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/500318750311452672/,Kbh,True
5802,499150769002905600,2014-08-12,11:09:51,GMT,441701613,KobenhavnPoliti,"Mand født i 1945, som er afhængig af ilt er gået fra sin bopæl uden ilt. Bopæl Marstalsgade på Østerbro - ring 114 ved kontakt",3,7,3,,[],https://twitter.com/KobenhavnPoliti/status/499150769002905600/,Kbh,True
5808,498701707552235520,2014-08-10,05:25:27,GMT,441701613,KobenhavnPoliti,DEN FARLIGE FART. Så starter skolerne igen. Pas på de nye trafikanter. Vi har ATK-bilerne ude ved skolerne de næste par dage. #farligfart,1,16,10,,['#farligfart'],https://twitter.com/KobenhavnPoliti/status/498701707552235520/,Kbh,True
5810,498528192207257601,2014-08-10,17:55:57,GMT,441701613,KobenhavnPoliti,Københavns Brandvæsen i gang med slukning af en skorstensbrand Vesterbrogade. Politi iværksat afspærring således brandvæsnet kan arbejde.,0,1,1,,[],https://twitter.com/KobenhavnPoliti/status/498528192207257601/,Kbh,True
5814,498024480791605248,2014-08-09,08:34:23,GMT,441701613,KobenhavnPoliti,Øresundsbroen: Broen åbner igen. Lastbilen var for høj. Alarmen ved kontrollen i Sverige havde teknisk fejl + ny chauffør på bilen #politidk,2,1,0,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/498024480791605248/,Kbh,True
5821,497981850300985345,2014-08-08,05:44:59,GMT,441701613,KobenhavnPoliti,"Turisterne fra Krydstogtsskibene kan skabe trafikale problemer, når de skal ud at se vores by - specielt Kalkbrænderihavnsgade. #politidk",3,3,1,,['#politidk'],https://twitter.com/KobenhavnPoliti/status/497981850300985345/,Kbh,True
